"","Z_SCORE"
"5193",0.522808916572695
"5194",0.790179731228218
"5195",0.504861757412734
"5196",0.0278687488084025
"5197",0.363930146452993
"5198",-0.694275379055679
"5199",-0.30184832664187
"5200",0.66838534891745
"5201",0.431348383478451
"5202",0.0150976863875084
"5203",0.993893285962519
"5204",0.92039059971018
"5205",0.0175500039493971
"5206",0.0699149202694306
"5207",0.535853828083796
"5208",-0.0679887618682931
"5209",0.134014708062551
"5210",0.739220266329452
"5211",0.797964975260441
"5212",-2.36909364155482
"5213",1.67425021001464
"5214",-0.141139776783915
"5215",0.00939731011309826
"5216",-0.16998899055598
"5217",0.336661933259926
"5218",-0.36917884054708
"5219",0.480431342153457
"5220",0.507704550864054
"5221",0.175930593035079
"5222",-0.0683810618012304
"5223",1.46014569444494
"5224",0.501638315710027
"5225",0.805083697550515
"5226",0.737607532811442
"5227",0.027455120411598
"5228",0.52140205487729
"5229",-0.257350674161817
"5230",0.386628419383071
"5231",0.133608321300475
"5232",0.881045838604199
"5233",0.668165946173758
"5234",0.6565287398608
"5235",0.678117266375566
"5236",0.924951134179928
"5237",0.934246740582209
"5238",0.609697314782484
"5239",0.544821237455041
"5240",1.29685961079719
"5241",1.02067791865099
"5242",0.324270129376577
"5243",-0.814400278510288
"5244",0.299608525569181
"5245",0.643200113324357
"5246",-0.12485345064666
"5247",0.0416690677861535
"5248",-0.705462107078288
"5249",-0.132862470392575
"5250",0.437963797587668
"5251",0.369817043241371
"5252",0.438408704355702
"5253",0.29147587890191
"5254",1.01847304610706
"5255",0.115953462456586
"5256",0.664887417961689
"5257",-0.19844091189318
"5258",-1.0813520338106
"5259",0.305169690760723
"5260",0.776619933374931
"5261",1.06129147759831
"5262",-0.0117960984625044
"5263",-0.124165010569804
"5264",-0.346627096019776
"5265",-1.48586198558231
"5266",-0.487545401722937
"5267",0.708836923159229
"5268",0.286477039309045
"5269",1.25405992079983
"5270",1.11158204226942
"5271",-0.237059474296926
"5272",-0.319963607326067
"5273",1.42488257044746
"5274",0.41729806628099
"5275",-0.594771988726385
"5276",0.546588330221448
"5277",-0.418992858446451
"5278",0.541888460008297
"5279",1.74841009108644
"5280",-0.226947615428317
"5281",0.130394721117225
"5282",1.18957786531209
"5283",1.14443270700675
"5284",1.24919574960131
"5285",1.26481526672876
"5286",-0.377655688821904
"5287",0.0312241216167413
"5288",0.0485607406492809
"5289",0.978573598134384
"5290",-0.724565389208463
"5291",0.0569435570903573
"5292",-0.114484117266199
"5293",-0.158957643713193
"5294",0.221079813616667
"5295",-0.324329307886495
"5296",-0.885585699576853
"5297",0.132334869820149
"5298",-0.0643714898121659
"5299",2.10564190688368
"5300",0.0146817727370292
"5301",0.547472014531529
"5302",0.425585823728994
"5303",1.08438563873679
"5304",-0.239346779124224
"5305",0.110470269177633
"5306",0.13050464758398
"5307",1.38943985014211
"5308",0.566489686351549
"5309",0.634314462942931
"5310",0.344198978167887
"5311",-0.553233201358244
"5312",-0.189935877970349
"5313",-0.0956651533715843
"5314",0.388581139846479
"5315",-0.128082602704071
"5316",-0.0922029135261532
"5317",-0.379409251019157
"5318",-0.291358751840783
"5319",-0.178458170535913
"5320",-0.310847575480384
"5321",1.4121439180694
"5322",-0.581444952415959
"5323",0.416392767004447
"5324",0.590700244010804
"5325",0.0916518851327116
"5326",0.679815201260602
"5327",0.942519284398172
"5328",-0.85967170977898
"5329",0.930544347982404
"5330",1.11247018817822
"5331",1.04013180436399
"5332",-0.088580614109031
"5333",1.26266067848279
"5334",0.474148219422245
"5335",-0.386625231723235
"5336",0.643364947598428
"5337",0.920796293777631
"5338",0.911017668703005
"5339",0.486767749055475
"5340",0.536690636073068
"5341",0.9622763365242
"5342",-0.876448814954939
"5343",-0.383159156507782
"5344",1.35919404157043
"5345",0.124699896600775
"5346",0.893903836285727
"5347",0.284913216939013
"5348",0.473904875748153
"5349",-0.259589002160295
"5350",-0.674896386953715
"5351",1.63913087328991
"5352",-0.161705913925753
"5353",0.16192558505466
"5354",-0.677206060726032
"5355",0.617707997210895
"5356",0.61457020603558
"5357",1.31280433738232
"5358",0.140741736240269
"5359",1.13539766601721
"5360",0.345969436136501
"5361",1.24838319640479
"5362",1.2629469549669
"5363",-0.159209282302506
"5364",-0.501699248561132
"5365",-0.315605512185764
"5366",0.0875778796952775
"5367",0.486659041239192
"5368",0.413651580007354
"5369",1.39860796391126
"5370",0.500830926889737
"5371",0.242020981925993
"5372",0.799120799991817
"5373",-0.320349804467763
"5374",1.03068000539393
"5375",0.13713566410703
"5376",0.244925856935468
"5377",0.980557999155506
"5378",1.11264500126922
"5379",1.02246624439966
"5380",0.0123012200123024
"5381",0.722777374806216
"5382",1.37567012973181
"5383",-0.527632498423207
"5384",-0.614313881016709
"5385",-0.0541813632585619
"5386",-0.0147735994869745
"5387",0.703048171593735
"5388",0.00664921365522956
"5389",-0.427169766226844
"5390",1.03273294499856
"5391",1.09729120180582
"5392",-0.948512787077208
"5393",1.09946700121748
"5394",0.259296458682093
"5395",1.8110771209613
"5396",1.02543927359223
"5397",1.09562720139795
"5398",-0.139791087453317
"5399",0.402610522037874
"5400",-1.36865978026113
"5401",1.12037636085706
"5402",1.19360582608877
"5403",0.246319375271613
"5404",0.341859064907437
"5405",0.446600467551335
"5406",2.91973584528019
"5407",1.25976675420727
"5408",1.3708958251117
"5409",0.335571849965053
"5410",1.19330572841327
"5411",-0.0164440187478982
"5412",0.815713066596809
"5413",0.727793274386615
"5414",-0.0278183860571368
"5415",1.00155842961158
"5416",0.694674955188508
"5417",-1.18656742257183
"5418",-0.26086065020912
"5419",0.131714222979891
"5420",1.04438474336076
"5421",0.282882343652829
"5422",-0.490662925049893
"5423",-1.29889741452021
"5424",0.797406702129643
"5425",-1.43833454508022
"5426",0.77221015705245
"5427",0.908863063747568
"5428",0.566410903250622
"5429",1.21818130139319
"5430",0.490088512142159
"5431",0.74252943132705
"5432",0.828095101596884
"5433",0.0693437008629544
"5434",-0.0892735643124779
"5435",0.779627385292753
"5436",0.962604833118566
"5437",0.875999856091742
"5438",0.856306381563121
"5439",0.0495625098589295
"5440",0.697848931885289
"5441",1.28595140043217
"5442",0.201095608440029
"5443",1.05422231667384
"5444",0.128212884908335
"5445",1.40538835015847
"5446",1.06997512864635
"5447",-0.365457471160514
"5448",0.347542071291806
"5449",0.485995904321289
"5450",1.40758766612348
"5451",0.501106867731391
"5452",-1.15280453901564
"5453",-0.297636336537355
"5454",1.70538658442658
"5455",0.865375121726554
"5456",0.172160211710058
"5457",1.65282736165427
"5458",0.682522931121227
"5459",0.421526549692713
"5460",-0.869940319811618
"5461",-0.58513044974329
"5462",1.21124407162392
"5463",0.124791268219958
"5464",-0.0609326948802003
"5465",0.752926170576598
"5466",1.32951677450591
"5467",1.31305060462391
"5468",-0.0367657840994247
"5469",1.55688866024812
"5470",0.580230481154951
"5471",0.210105689980538
"5472",-0.711602082887856
"5473",0.099267461842069
"5474",-0.220837502815327
"5475",1.85562595060975
"5476",0.611417926151349
"5477",0.85059269189382
"5478",1.98973804302661
"5479",0.965981485134729
"5480",1.38265999716281
"5481",0.994004214331591
"5482",-0.453756227356544
"5483",1.73495380707955
"5484",1.83603952778572
"5485",0.94768686406956
"5486",1.56876663995063
"5487",1.61315112549224
"5488",1.47289217256072
"5489",1.1625859306186
"5490",1.08858668716774
"5491",2.55037697726245
"5492",-0.359379292942025
"5493",0.865796330629847
"5494",0.974539434547174
"5495",1.40240010389904
"5496",2.70478105056746
"5497",0.951361752194199
"5498",-0.0640424278766816
"5499",0.0576084676509259
"5500",0.512066228568105
"5501",-0.596422601997877
"5502",1.04015716827578
"5503",0.780033248586261
"5504",0.591977069540804
"5505",3.11717712767034
"5506",2.42116855414454
"5507",0.926090398903423
"5508",1.38911330370169
"5509",1.33091837051671
"5510",-0.493895773135392
"5511",1.40078390197666
"5512",0.0823845863865679
"5513",0.990437085163041
"5514",2.14404425110413
"5515",0.341945881685168
"5516",1.40047519274452
"5517",1.05605608992748
"5518",1.52298447603697
"5519",0.32219478707577
"5520",1.1370996564239
"5521",-0.660435798451703
"5522",1.2958243540886
"5523",-0.316824721381623
"5524",-0.942789257981154
"5525",1.73814936608802
"5526",1.75334002245929
"5527",-0.10226590264809
"5528",-0.255657059303154
"5529",-0.325499874747834
"5530",0.168675600982443
"5531",1.72547344321362
"5532",1.91351730741183
"5533",0.50150047913935
"5534",0.151558762745236
"5535",1.75892538980537
"5536",-0.809063832700973
"5537",0.27811589000071
"5538",0.825725101049502
"5539",0.363591078176494
"5540",0.460660816945566
"5541",1.05814360725941
"5542",0.975919238499002
"5543",0.816035074085593
"5544",3.14271519210994
"5545",0.363175969596472
"5546",0.97119180243673
"5547",0.537908337658251
"5548",-0.18929426968783
"5549",0.306522001971698
"5550",1.29741297466733
"5551",1.35730639758042
"5552",1.38930170911673
"5553",0.463779264860477
"5554",0.373374181399601
"5555",-0.023304224315898
"5556",1.59447541287194
"5557",1.59128735705264
"5558",1.57132923588287
"5559",1.23855622071275
"5560",0.802264126279075
"5561",0.364993763750943
"5562",1.20106839649802
"5563",2.48986470482639
"5564",-0.10752779815064
"5565",1.67105286793859
"5566",0.776471929387375
"5567",0.706284897628282
"5568",0.810512400894805
"5569",0.337048710491299
"5570",1.54541936419882
"5571",1.25203215902623
"5572",1.19090929302786
"5573",-1.48168064915575
"5574",1.08673048694438
"5575",1.62389970884458
"5576",1.32015186921276
"5577",-0.482585423402521
"5578",2.08610205997141
"5579",0.719499098453494
"5580",1.19209245938747
"5581",0.75940993806813
"5582",1.06780529661466
"5583",0.0455601108797906
"5584",1.43783961496495
"5585",0.337091722337446
"5586",0.58862200175232
"5587",1.63165037670222
"5588",1.76369242807742
"5589",0.916674936960672
"5590",2.24235057257448
"5591",0.121789094756541
"5592",0.86131052584973
"5593",2.2091534296362
"5594",0.177134240250072
"5595",1.11904890764332
"5596",-0.78381973376855
"5597",0.915539170313018
"5598",-1.01205450958278
"5599",-0.613484188180709
"5600",-0.692996339649659
"5601",0.088470267713654
"5602",-0.901476451787056
"5603",0.562503306771807
"5604",-1.04670750134117
"5605",1.06396374088912
"5606",0.0593358408934847
"5607",-0.905652493554029
"5608",1.2521656188312
"5609",-1.62463528291224
"5610",0.0881819036405848
"5611",-0.0948656544709423
"5612",-1.31562882384212
"5613",-0.148332828261953
"5614",0.211165106348028
"5615",-0.601008038521894
"5616",-0.317418992120493
"5617",0.00434771642548427
"5618",0.782132220508171
"5619",0.877804395273743
"5620",0.313226899722671
"5621",-0.894565080398696
"5622",-0.229587040460199
"5623",-0.0635685635055658
"5624",-0.474521047086603
"5625",-1.36452326309717
"5626",-2.35521001580072
"5627",0.519501763326533
"5628",0.148942081520529
"5629",0.895667596762031
"5630",0.70500086968083
"5631",-0.393770676455832
"5632",0.643472116897652
"5633",-1.21934588596276
"5634",0.583976882609562
"5635",0.52868806419003
"5636",-0.292037533453492
"5637",-0.329686967500245
"5638",-0.155594957281012
"5639",0.309121590946244
"5640",0.743901614461957
"5641",-0.460725140523793
"5642",-0.787645496747679
"5643",-0.306433119834136
"5644",-0.952249717433964
"5645",-0.570528811864284
"5646",-1.44962725661939
"5647",0.0859394495173841
"5648",0.426317363685398
"5649",0.263937098328361
"5650",-0.86177673622244
"5651",0.912794887629995
"5652",-0.202620650911394
"5653",0.0376316123378184
"5654",-0.797590148786866
"5655",-0.781986838652876
"5656",0.517478094322698
"5657",0.186526392578935
"5658",0.272552542399721
"5659",0.441520119434827
"5660",-1.01007782177418
"5661",-0.939372957871767
"5662",-0.392232217418246
"5663",-0.933556105071314
"5664",1.05605545660315
"5665",-1.58694537285376
"5666",-0.648911120365018
"5667",0.822279051958396
"5668",0.326789470210425
"5669",-0.532612044396979
"5670",0.575821501763825
"5671",0.0431415564738056
"5672",-0.252451096852789
"5673",-2.57828616686667
"5674",-1.12207191728555
"5675",-0.220901649081608
"5676",-0.536138455707085
"5677",-0.186829440230978
"5678",0.641651837358055
"5679",0.334944012252882
"5680",-0.122517335515756
"5681",0.0832313470355587
"5682",-0.48103283452585
"5683",-1.31532258274225
"5684",0.924493479163586
"5685",-0.799966609997638
"5686",0.461211719907433
"5687",-0.219247731543396
"5688",0.238658921014039
"5689",0.350574000555989
"5690",0.927185676597548
"5691",0.778338473325852
"5692",-0.99491958999405
"5693",-0.0645729810801529
"5694",-0.446293033344683
"5695",0.00512602210019435
"5696",-1.02450681042524
"5697",-0.818517488046752
"5698",-1.39800136669179
"5699",0.175854786058092
"5700",0.712397437897557
"5701",-1.25310408562176
"5702",-1.14083065151433
"5703",-1.41042798254421
"5704",0.447374970364971
"5705",-0.120187430684629
"5706",0.0512024404821471
"5707",-0.498827961102462
"5708",-0.631733283814879
"5709",-0.16438775828471
"5710",0.459313268938705
"5711",-0.940433956751628
"5712",0.247186059438224
"5713",-0.278828552421348
"5714",0.00607682470161838
"5715",0.537603875403416
"5716",-0.33716802630088
"5717",-1.06554004910916
"5718",0.338798099686901
"5719",-0.95379542158799
"5720",-1.67116249451251
"5721",-1.69688924319811
"5722",-1.44274477178915
"5723",0.725803459412651
"5724",-0.495772802258937
"5725",-0.0742993003054523
"5726",0.437818465352528
"5727",0.500847320851597
"5728",0.0853402110016864
"5729",-1.21901561093361
"5730",0.311926805126529
"5731",0.831362620138774
"5732",-0.148271397524569
"5733",0.721394810517219
"5734",-1.45397556917874
"5735",-1.03949849738656
"5736",0.98256709787882
"5737",-0.565190356994201
"5738",-0.324132140528343
"5739",-0.0569617522573152
"5740",0.680577502964732
"5741",0.039454704210586
"5742",-0.458152957778639
"5743",-0.729809812972749
"5744",-0.0517115464367361
"5745",-1.45827880957761
"5746",0.581253414082234
"5747",1.1640192717097
"5748",0.492268194487746
"5749",-0.643044954309335
"5750",-0.750897546129394
"5751",0.521125591165545
"5752",0.603246674545562
"5753",0.398667470357537
"5754",-0.949841127632967
"5755",0.64230057429715
"5756",0.661012537652751
"5757",-0.432158265917772
"5758",0.533153160964609
"5759",0.241029311040313
"5760",0.388070554751097
"5761",0.25375676591423
"5762",0.146640788686435
"5763",-1.19539058433232
"5764",0.533787458643449
"5765",-0.429688345565223
"5766",0.918031328182674
"5767",1.04024112578703
"5768",1.15902610035403
"5769",-0.175644488600045
"5770",-0.414238655469918
"5771",0.262072518890905
"5772",1.06277926474262
"5773",0.520958055030622
"5774",-0.120070540522366
"5775",-0.311077455509674
"5776",0.533157073755769
"5777",-0.577138639276305
"5778",-0.632903084846258
"5779",-0.707607412272928
"5780",0.709647395875629
"5781",0.228128881590538
"5782",-0.0610683340051206
"5783",-0.225408701205295
"5784",-0.473101268734429
"5785",0.175610615992967
"5786",-0.0170997270145889
"5787",-0.366889791540731
"5788",0.355897375191175
"5789",0.425392907479716
"5790",-0.321804132135675
"5791",0.498836333957645
"5792",0.397035189184324
"5793",-0.291341827587849
"5794",0.334653067669139
"5795",-1.00509126473316
"5796",1.10690027424822
"5797",-0.649040182501204
"5798",0.563808392691217
"5799",0.370853563202415
"5800",0.598741014983095
"5801",0.202320516739615
"5802",0.16762691912043
"5803",0.186657656894657
"5804",-0.0864307556407691
"5805",0.14863851456381
"5806",0.196996513151975
"5807",-0.967725867024711
"5808",0.457201858950483
"5809",0.0920882772698166
"5810",0.541125003628044
"5811",1.05008086086163
"5812",-1.10244160657988
"5813",0.469549185887006
"5814",-0.777341960908608
"5815",0.326787930495094
"5816",-1.16383611910323
"5817",-0.0856017455982035
"5818",0.822259783787288
"5819",-0.229405266963622
"5820",1.63999786468299
"5821",0.338338708776621
"5822",-0.528248636980557
"5823",-0.0770147655035692
"5824",-0.0807664371663837
"5825",0.795756905884829
"5826",-0.472712452656385
"5827",-0.491930011610025
"5828",-0.0341541226474674
"5829",-0.481375523170803
"5830",1.43184678345786
"5831",0.41139154243288
"5832",0.0442507596008922
"5833",-0.729866497758696
"5834",-0.653307655070633
"5835",1.62352757982498
"5836",0.225203435070952
"5837",-0.1822472923993
"5838",1.07220130014871
"5839",-1.00019530544418
"5840",-0.114542479207983
"5841",-0.277903390497201
"5842",0.49690499838268
"5843",-0.816766562943742
"5844",0.819956941657502
"5845",0.532888988187295
"5846",-0.680175945779339
"5847",1.05818050231921
"5848",0.336762612902128
"5849",-0.0802305672203163
"5850",-0.00322963507100274
"5851",-0.173542097395948
"5852",-0.192600450803356
"5853",-0.543240305104364
"5854",0.964154784340161
"5855",0.112600638933157
"5856",0.20541779608356
"5857",-0.833415135118417
"5858",-0.0766086663108165
"5859",-0.17623731314029
"5860",-1.01779806450587
"5861",0.190023380043618
"5862",0.27697161150762
"5863",0.705937306129112
"5864",-0.37585243792299
"5865",-1.08359237756649
"5866",0.893692937414566
"5867",1.15953244485146
"5868",0.415933488174583
"5869",0.74088234219622
"5870",0.458582310452276
"5871",0.861352574936496
"5872",1.05023646089056
"5873",0.370533983486459
"5874",-0.652160611181084
"5875",0.829054580548785
"5876",-0.762409235872947
"5877",-0.756845265337181
"5878",-1.36335333628894
"5879",1.12640675900313
"5880",-0.410334789520654
"5881",-0.818432749714018
"5882",0.222479302853871
"5883",-0.245195565682323
"5884",0.000292445047201
"5885",-0.21537127985838
"5886",-0.290248413222422
"5887",0.0294655453272396
"5888",0.503449551714871
"5889",-0.585352999796066
"5890",-0.790836082788636
"5891",-0.19436222803211
"5892",0.60223187652408
"5893",0.0112229792323367
"5894",0.223664317051548
"5895",0.715848570714911
"5896",-0.136847768083749
"5897",1.03135723511258
"5898",1.31438978606572
"5899",-0.582113093687321
"5900",-0.766726252759463
"5901",-0.979160949261848
"5902",0.680481906110393
"5903",0.283618425961313
"5904",0.22638667880401
"5905",-0.297376650598183
"5906",0.397157001736169
"5907",-0.0854844853702158
"5908",-1.14693924286639
"5909",0.486946793997417
"5910",0.752083089828905
"5911",-1.42833077914627
"5912",0.580299761923469
"5913",0.483946957527932
"5914",0.730221452052198
"5915",0.81959850797883
"5916",0.316185742596451
"5917",-0.116962747615928
"5918",1.32037647406966
"5919",1.3392760089835
"5920",1.6167635760753
"5921",0.887998628599058
"5922",-0.145828190511763
"5923",-0.148432462819978
"5924",1.557863994295
"5925",0.968209727098118
"5926",-0.695152570658611
"5927",0.547965680999633
"5928",0.848607454835269
"5929",1.62826847754939
"5930",1.08391917168448
"5931",0.363412720270034
"5932",-0.384367768276442
"5933",-0.304167069642247
"5934",-0.261840965387179
"5935",0.294726735266207
"5936",0.836109779710296
"5937",-0.965884861673979
"5938",-0.441713680269586
"5939",0.843214169022694
"5940",0.595418307701719
"5941",1.2681624515429
"5942",0.59539185323849
"5943",1.50573414918
"5944",-0.512271961649643
"5945",0.598797623588197
"5946",0.392564245157167
"5947",1.06518163604698
"5948",1.04116962105023
"5949",-0.238411766368299
"5950",1.15119910558515
"5951",-1.0393144058263
"5952",1.21068159961083
"5953",1.26977751491884
"5954",0.511742779732853
"5955",0.194780941494875
"5956",0.234692864385514
"5957",-0.235299342026156
"5958",0.172933966859004
"5959",0.992877789991734
"5960",0.307069903346672
"5961",0.805377479233736
"5962",0.464547356183216
"5963",0.60618840415842
"5964",0.797489492071627
"5965",0.43527911167469
"5966",0.978016081193785
"5967",0.592326711337644
"5968",0.323188520220518
"5969",1.2677300366696
"5970",1.10075343942039
"5971",1.16139879130807
"5972",0.8985530040702
"5973",1.13096050292985
"5974",0.689192113769104
"5975",-0.0692229581477892
"5976",1.24497961505083
"5977",0.394370741871228
"5978",0.832466928697821
"5979",1.22318003334094
"5980",0.526482444731553
"5981",0.0540983662281136
"5982",1.0190631501219
"5983",1.01033800284067
"5984",-0.675257934501446
"5985",0.991986785874681
"5986",0.080402300777268
"5987",1.27536481156668
"5988",-0.376560551277068
"5989",0.223646435593065
"5990",0.845389386970963
"5991",0.197918149451239
"5992",0.508235523596843
"5993",0.0302072158684242
"5994",1.06813242788608
"5995",-0.184690171261264
"5996",1.68603947652178
"5997",0.647669536055481
"5998",1.00195203166036
"5999",0.73529513060029
"6000",0.645429478397354
"6001",0.40846589325679
"6002",0.772643430300263
"6003",-0.0854201051173188
"6004",1.49014055313997
"6005",1.02331910497019
"6006",0.0674867670773848
"6007",0.486407531609977
"6008",0.143561734215689
"6009",-0.0398462596212414
"6010",-0.613028471424782
"6011",1.21895922849417
"6012",0.254838296749996
"6013",0.396479281074597
"6014",-0.617859936260868
"6015",0.410528424844984
"6016",-0.418714715585226
"6017",-0.00988544505996102
"6018",0.515319036858733
"6019",0.974152334806696
"6020",0.893286785045417
"6021",-0.671567597402498
"6022",0.44331021633987
"6023",0.978392315802573
"6024",0.85420182129454
"6025",1.20836352918185
"6026",0.0186873859740865
"6027",0.39061111469679
"6028",-0.356331485538058
"6029",0.176269898055568
"6030",-0.488145618586376
"6031",-0.585971697418488
"6032",-0.296438483554001
"6033",0.558761108382507
"6034",0.406234577196127
"6035",0.195634418541601
"6036",0.379205254720262
"6037",0.678540915642948
"6038",0.529321383488826
"6039",-0.510680759651253
"6040",0.284163095663229
"6041",0.317130072629107
"6042",0.647553118659989
"6043",-0.415817028893429
"6044",-0.15947034248658
"6045",1.00370083563931
"6046",1.0536239271363
"6047",1.42415927243488
"6048",1.22566087531467
"6049",0.936248686589979
"6050",0.536816753108813
"6051",0.927553360431732
"6052",0.500279673589417
"6053",0.0500811187993536
"6054",-0.436044897827765
"6055",-0.266025691552561
"6056",-0.129275284145961
"6057",-0.0679457376449347
"6058",0.745776925637001
"6059",1.35489236847586
"6060",1.2790204083169
"6061",0.647088053110619
"6062",0.913124363784122
"6063",0.439004993452245
"6064",0.99763546138734
"6065",-1.21639955753864
"6066",0.950224670910233
"6067",0.72867587310197
"6068",-0.446629448659849
"6069",1.40235472700861
"6070",-0.000445774336995849
"6071",0.445633256624077
"6072",0.65547666917643
"6073",0.874835671572155
"6074",0.20662664235839
"6075",0.451854272906729
"6076",0.467841868039908
"6077",0.186969099931294
"6078",1.56048378126107
"6079",0.457701840137976
"6080",-0.396172962500443
"6081",0.933969351034096
"6082",0.766478490669942
"6083",0.337532528408739
"6084",1.18411419893758
"6085",0.133062361348208
"6086",0.312498985740636
"6087",0.659315222989193
"6088",0.232805526499853
"6089",-0.391138516944525
"6090",1.11393331276618
"6091",0.22728108108166
"6092",0.11564603375337
"6093",0.270501153072179
"6094",-0.644381659448989
"6095",-0.473935044111498
"6096",0.81923340100132
"6097",-0.971990853398652
"6098",0.382958723756185
"6099",0.488462463762301
"6100",-0.230362870979237
"6101",0.699757878699251
"6102",0.767042708692533
"6103",0.818891843859361
"6104",1.31585084433214
"6105",0.165513007675601
"6106",-1.63047030064041
"6107",0.301255336885668
"6108",0.291879680247498
"6109",1.53932954865537
"6110",1.5018331848003
"6111",1.39725623838225
"6112",0.778972970874215
"6113",-0.0868921149950507
"6114",-0.0113007462403388
"6115",-1.0755617354861
"6116",0.606896821380308
"6117",0.529938790388813
"6118",0.573677278620251
"6119",-0.34277768762404
"6120",-0.588503445379647
"6121",-0.913290093746978
"6122",0.0217506760697382
"6123",0.150941465133016
"6124",0.372322048216828
"6125",0.802498723688403
"6126",0.640065543104147
"6127",0.220591212187678
"6128",0.621406839111588
"6129",0.972582065275548
"6130",0.813921083456196
"6131",0.80990933114979
"6132",-0.46622878134363
"6133",0.0433533394480281
"6134",0.68662756390871
"6135",-0.224340544716817
"6136",-0.0780747284029823
"6137",-0.940442944541118
"6138",0.811599081985954
"6139",0.23396302684806
"6140",1.9989170372941
"6141",0.274416205439408
"6142",-0.655946031707128
"6143",0.361868210821251
"6144",0.307730152291166
"6145",0.666084963167943
"6146",0.187251097467552
"6147",0.904677245036154
"6148",1.46016653592892
"6149",0.811419442899018
"6150",0.751681268110651
"6151",0.614970958088585
"6152",-0.0890676437657635
"6153",0.502165999881081
"6154",-0.0744850771217526
"6155",0.516224315613667
"6156",0.450374758509024
"6157",0.80178930664868
"6158",1.14006945666381
"6159",-0.908047559653729
"6160",0.311452490528655
"6161",0.144120835718381
"6162",0.847896906563824
"6163",0.785957631427731
"6164",-0.265730230786926
"6165",0.826524744113556
"6166",0.500175868183407
"6167",0.361360032465369
"6168",0.455986169755802
"6169",0.536611284495587
"6170",-0.174989389930448
"6171",0.563767032176007
"6172",0.630079320319703
"6173",1.05042204378119
"6174",1.09843105699464
"6175",0.292397459502739
"6176",1.37074718411471
"6177",0.0454067502381608
"6178",1.12400303876291
"6179",-0.286889989450963
"6180",0.310482238475008
"6181",1.69492143048188
"6182",0.249234679106528
"6183",-0.18205311882039
"6184",0.659578819016605
"6185",0.719973133646425
"6186",0.0954711992373862
"6187",-0.847131786312225
"6188",0.214799060709807
"6189",-0.726658583529797
"6190",-0.0125997687350919
"6191",0.971528573799854
"6192",1.04771191795945
"6193",1.64489770479567
"6194",0.558054544725269
"6195",-0.0370526613293815
"6196",-0.59989352541733
"6197",-0.158876432927442
"6198",0.423819941271678
"6199",0.928876079695727
"6200",1.41730419204596
"6201",1.04565068821
"6202",1.02431488046809
"6203",0.275213450590937
"6204",0.907947872766891
"6205",0.261255924053485
"6206",0.0467123655750962
"6207",1.19145973311377
"6208",0.0622361124579496
"6209",0.594442235530103
"6210",-0.134979660648877
"6211",-0.903583670819787
"6212",0.719549107674953
"6213",1.36954677608016
"6214",-0.240911738131103
"6215",0.453673106115662
"6216",0.415175806339137
"6217",1.22480102434592
"6218",0.449591694093756
"6219",0.458146210965034
"6220",2.00186917378984
"6221",1.65860616737613
"6222",0.623209635336852
"6223",1.07676821874826
"6224",0.811779522522732
"6225",0.87875605784582
"6226",-0.139702464724236
"6227",1.32518797629111
"6228",1.6225863520705
"6229",0.865089837550589
"6230",-0.129631783596054
"6231",-0.205174256379018
"6232",0.204614347555651
"6233",1.1084450052152
"6234",-0.175723243149925
"6235",1.03502276206705
"6236",1.91233318455771
"6237",2.39942546116395
"6238",1.14695617933758
"6239",0.539070481746521
"6240",2.13251828800679
"6241",1.40043124043634
"6242",1.9766802491212
"6243",-0.582932533724056
"6244",0.836661524380631
"6245",0.329641561671661
"6246",1.19572363999875
"6247",2.24458066128313
"6248",0.143335342424762
"6249",-0.62128353729046
"6250",0.809992414294026
"6251",0.882043132365345
"6252",1.06985679035252
"6253",0.661448986439448
"6254",1.16660080556454
"6255",0.575425434516029
"6256",0.218335246564185
"6257",1.9920505454712
"6258",1.2494194108364
"6259",1.73599250921097
"6260",0.125680750892181
"6261",0.638875183404839
"6262",3.95870300972619
"6263",1.96265928555879
"6264",2.10739790276435
"6265",0.335319184099386
"6266",0.818583490375694
"6267",1.4976581546907
"6268",0.989396131971916
"6269",0.52828349329012
"6270",1.45528342430757
"6271",0.995261844385901
"6272",1.11321452460836
"6273",0.867425109411295
"6274",1.00090712200431
"6275",0.722417521808385
"6276",1.04136677715766
"6277",2.2885560979908
"6278",0.394805163265675
"6279",0.998516378619852
"6280",0.665189963274958
"6281",0.329271358448951
"6282",0.97941127889688
"6283",0.12438066726197
"6284",0.115227263010974
"6285",0.961466302255688
"6286",1.36756286100866
"6287",1.12268473711349
"6288",0.545365385226211
"6289",1.08225869673361
"6290",1.02634951876801
"6291",1.93886040207584
"6292",0.514958313160869
"6293",0.432071414710128
"6294",0.757655156001086
"6295",0.979377701296794
"6296",0.274746919670004
"6297",0.595766420505113
"6298",0.632893340415447
"6299",0.188721956877912
"6300",0.879670927823371
"6301",1.32430058498447
"6302",1.73527272451623
"6303",1.15636105030707
"6304",0.428104059108165
"6305",0.389469175893413
"6306",0.98218779663211
"6307",-0.129552286866002
"6308",0.581264879635763
"6309",0.903087657728073
"6310",1.1246274031546
"6311",0.24932388869136
"6312",1.71220302479812
"6313",0.512680315707133
"6314",-0.406071251285176
"6315",1.23709151067085
"6316",1.25375015153636
"6317",0.896712509798906
"6318",1.16852809964501
"6319",0.81940687184051
"6320",1.14572647141146
"6321",0.893626717812484
"6322",0.43500788591847
